0,0,0,0,0,0,0,0,0,0,0,0
10.01,0.067715694,0.012235393,-0.855308079,-0.004677051,0.0000531,-0.460428233,-0.004529277,0.0000512,-0.500359552,0.000226659,2.65E-24
10.02,0.067760758,0.012234821,-0.859651901,-0.003974941,0.0000448,-0.458567465,-0.003843586,0.0000431,-0.49406197,0.000191875,2.35E-24
10.03,0.067805822,0.01223425,-0.863995724,-0.003272831,0.0000365,-0.456706697,-0.003157895,0.000035,-0.487764389,0.000157091,2.06E-24
10.04,0.067850886,0.012233678,-0.868339546,-0.002570721,0.0000282,-0.454845929,-0.002472204,0.0000269,-0.481466808,0.000122307,1.76E-24
10.05,0.06789595,0.012233107,-0.872683369,-0.00186861,0.0000199,-0.452985161,-0.001786513,0.0000188,-0.475169227,0.0000875,1.47E-24
10.06,0.067941014,0.012232535,-0.877027191,-0.0011665,0.0000116,-0.451124393,-0.001100823,0.0000107,-0.468871646,0.0000527,1.18E-24
10.07,0.067986078,0.012231964,-0.881371013,-0.00046439,0.00000324,-0.449263625,-0.000415132,0.00000259,-0.462574065,0.000018,8.82E-25
10.08,0.068031142,0.012231392,-0.885714836,0.00023772,-0.00000507,-0.447402857,0.000270559,-0.0000055,-0.456276484,-0.0000168,5.88E-25
10.09,0.068076206,0.012230821,-0.890058658,0.00093983,-0.0000134,-0.445542089,0.00095625,-0.0000136,-0.449978903,-0.0000516,2.94E-25
10.1,0.06812127,0.012230249,-0.894402481,0.00164194,-0.0000217,-0.443681321,0.00164194,-0.0000217,-0.443681321,-0.0000864,-1.2E-28
10.11,0.067167887,0.012239973,-0.900499297,-0.005030128,0.0000214,-0.443397065,-0.004429426,0.0000143,-0.433292429,0.000235882,-3.92E-22
10.12,0.06732389,0.012238258,-0.904648342,-0.003508665,0.00000734,-0.441361129,-0.002992951,0.0000013,-0.427449438,0.000161424,-3.49E-22
10.13,0.067479892,0.012236542,-0.908797388,-0.001987202,-0.00000668,-0.439325194,-0.001556476,-0.0000117,-0.421606447,0.000087,-3.05E-22
10.14,0.067635895,0.012234827,-0.912946433,-0.000465738,-0.0000207,-0.437289258,-0.000120001,-0.0000247,-0.415763456,0.0000125,-2.62E-22
10.15,0.067791897,0.012233111,-0.917095478,0.001055725,-0.0000347,-0.435253322,0.001316474,-0.0000377,-0.409920465,-0.0000619,-2.19E-22
10.16,0.0679479,0.012231396,-0.921244524,0.002577189,-0.0000487,-0.433217386,0.002752949,-0.0000507,-0.404077474,-0.000136405,-1.76E-22
10.17,0.068103902,0.01222968,-0.925393569,0.004098652,-0.0000627,-0.43118145,0.004189423,-0.0000637,-0.398234483,-0.000210862,-1.33E-22
10.18,0.068259905,0.012227965,-0.929542615,0.005620115,-0.0000768,-0.429145514,0.005625898,-0.0000766,-0.392391492,-0.00028532,-8.93E-23
10.19,0.068415907,0.01222625,-0.93369166,0.007141579,-0.0000908,-0.427109578,0.007062373,-0.0000896,-0.386548501,-0.000359777,-4.61E-23
10.2,0.06857191,0.012224534,-0.937840705,0.008663042,-0.000104794,-0.425073642,0.008498848,-0.000102625,-0.38070551,-0.000434234,-2.94E-24
10.21,0.067021596,0.01223656,-0.943889613,0.003677506,-0.000104006,-0.424391789,0.004721151,-0.000112501,-0.37095791,-0.0000994,6.24E-22
10.22,0.067367189,0.012233318,-0.947827563,0.00592197,-0.000119667,-0.4222054,0.006736979,-0.000125837,-0.365548764,-0.00021932,6.03E-22
10.23,0.067712782,0.012230076,-0.951765512,0.008166433,-0.000135328,-0.42001901,0.008752806,-0.000139174,-0.360139619,-0.000339256,5.81E-22
10.24,0.068058375,0.012226833,-0.955703462,0.010410896,-0.00015099,-0.417832621,0.010768633,-0.00015251,-0.354730473,-0.000459192,5.59E-22
10.25,0.068403968,0.012223591,-0.959641411,0.01265536,-0.000166651,-0.415646231,0.012784461,-0.000165846,-0.349321328,-0.000579128,5.38E-22
10.26,0.068749561,0.012220349,-0.963579361,0.014899823,-0.000182312,-0.413459842,0.014800288,-0.000179182,-0.343912182,-0.000699064,5.16E-22
10.27,0.069095155,0.012217107,-0.967517311,0.017144286,-0.000197974,-0.411273452,0.016816115,-0.000192518,-0.338503037,-0.000819,4.94E-22
10.28,0.069440748,0.012213864,-0.97145526,0.01938875,-0.000213635,-0.409087063,0.018831943,-0.000205854,-0.333093891,-0.000938936,4.72E-22
10.29,0.069786341,0.012210622,-0.97539321,0.021633213,-0.000229297,-0.406900673,0.02084777,-0.00021919,-0.327684746,-0.001058872,4.51E-22
10.3,0.070131934,0.01220738,-0.979331159,0.023877676,-0.000244958,-0.404714284,0.022863597,-0.000232526,-0.3222756,-0.001178808,4.29E-22
10.31,0.068188378,0.012216747,-0.985277042,0.020953154,-0.000299669,-0.403331129,0.021524683,-0.000296915,-0.312801458,-0.000906339,5.2E-22
10.32,0.068788321,0.012212104,-0.988991888,0.023771949,-0.000310992,-0.401055491,0.02391326,-0.000304579,-0.307843979,-0.001069875,4.86E-22
10.33,0.069388264,0.012207461,-0.992706734,0.026590744,-0.000322314,-0.398779853,0.026301836,-0.000312242,-0.3028865,-0.001233412,4.51E-22
10.34,0.069988208,0.012202817,-0.99642158,0.029409539,-0.000333637,-0.396504215,0.028690412,-0.000319906,-0.297929021,-0.001396948,4.17E-22
10.35,0.070588151,0.012198174,-1.000136426,0.032228334,-0.000344959,-0.394228577,0.031078989,-0.000327569,-0.292971542,-0.001560485,3.83E-22
10.36,0.071188094,0.012193531,-1.003851272,0.035047129,-0.000356282,-0.39195294,0.033467565,-0.000335233,-0.288014062,-0.001724022,3.49E-22
10.37,0.071788037,0.012188887,-1.007566118,0.037865924,-0.000367604,-0.389677302,0.035856142,-0.000342897,-0.283056583,-0.001887558,3.15E-22
10.38,0.07238798,0.012184244,-1.011280964,0.040684719,-0.000378927,-0.387401664,0.038244718,-0.00035056,-0.278099104,-0.002051095,2.8E-22
10.39,0.072987923,0.012179601,-1.014995809,0.043503514,-0.000390249,-0.385126026,0.040633294,-0.000358224,-0.273141625,-0.002214631,2.46E-22
10.4,0.073587866,0.012174957,-1.018710655,0.046322309,-0.000401572,-0.382850389,0.043021871,-0.000365888,-0.268184145,-0.002378168,2.12E-22
10.41,0.071438668,0.012176592,-1.024356677,0.045088748,-0.000494294,-0.378233767,0.04350781,-0.000461849,-0.256423951,-0.002219706,-2.74E-22
10.42,0.072344071,0.012171251,-1.027856948,0.048357805,-0.000496572,-0.376218238,0.04610779,-0.000459701,-0.252222329,-0.00241902,-2.58E-22
10.43,0.073249474,0.01216591,-1.031357219,0.051626862,-0.000498851,-0.37420271,0.048707771,-0.000457554,-0.248020707,-0.002618335,-2.42E-22
10.44,0.074154877,0.012160569,-1.03485749,0.054895919,-0.000501129,-0.372187181,0.051307751,-0.000455407,-0.243819085,-0.002817649,-2.26E-22
10.45,0.07506028,0.012155229,-1.038357761,0.058164976,-0.000503407,-0.370171653,0.053907732,-0.00045326,-0.239617463,-0.003016963,-2.1E-22
10.46,0.075965684,0.012149888,-1.041858031,0.061434033,-0.000505685,-0.368156125,0.056507712,-0.000451113,-0.235415841,-0.003216277,-1.94E-22
10.47,0.076871087,0.012144547,-1.045358302,0.06470309,-0.000507963,-0.366140596,0.059107693,-0.000448965,-0.231214219,-0.003415591,-1.78E-22
10.48,0.07777649,0.012139206,-1.048858573,0.067972146,-0.000510241,-0.364125068,0.061707673,-0.000446818,-0.227012597,-0.003614905,-1.62E-22
