20.5,4.111505136,0.089484796,-1.193343704,-1.193343704,0.131965898,-0.468935877,0.017239502,-0.051511081,-0.061659026,0.00850419,-1.237344421,0.00554381
20.6,4.124697329,0.04252885,-1.191061112,-1.191061112,0.131835712,-0.47018901,0.028412352,-0.046490159,-0.056746257,0.018826621,-1.241308565,0.001853121
20.7,4.137863396,-0.004557379,-1.191026773,-1.191026773,0.131451702,-0.471528162,-0.027725562,-0.042225153,-0.052410783,-0.039193955,-1.246230654,0.000671336
20.8,4.150985562,-0.051768502,-1.192441951,-1.192441951,0.130992236,-0.472670783,-0.000578025,-0.038462103,-0.048312326,-0.008127022,-1.251314346,0.000685132
20.9,4.164065353,-0.09908692,-1.192807765,-1.192807765,0.130639942,-0.473658302,-0.006738316,-0.034968187,-0.044468612,-0.013474612,-1.255644579,0.0002521
21,4.177126859,-0.146490214,-1.194380393,-1.194380393,0.130725977,-0.474327393,-0.024714278,-0.031385333,-0.040690841,-0.030103112,-1.257503269,0.007674895
21.1,4.190248779,-0.193931801,-1.195818018,-1.195818018,0.131926424,-0.474413661,-0.004037964,-0.027046353,-0.036708025,-0.006416487,-1.255582542,0.002371335
21.2,4.203558564,-0.241357827,-1.196803624,-1.196803624,0.134487193,-0.47404482,-0.015673575,-0.021780949,-0.032668382,-0.01741045,-1.249844973,0.000776046
21.3,4.217176157,-0.288732498,-1.195371201,-1.195371201,0.138062789,-0.4734043,0.044322837,-0.016027257,-0.028761024,0.044327007,-1.240736401,0.00031835
21.4,4.231226964,-0.336027229,-1.19134623,-1.19134623,0.143155618,-0.472448408,0.036177671,-0.009331703,-0.024929029,0.031749141,-1.228798489,0.000255645
21.5,4.245845209,-0.383214166,-1.188013208,-1.188013208,0.149393678,-0.471247944,0.030483976,-0.002160473,-0.021235663,0.022880531,-1.214455627,0.000186939
21.6,4.261153218,-0.430265013,-1.186929224,-1.186929224,0.156943426,-0.469713159,-0.008802903,0.005605322,-0.017577311,-0.0186944,-1.19819948,0.000113193
21.7,4.27726151,-0.477145056,-1.188927031,-1.188927031,0.165391144,-0.467808475,-0.03115167,0.013492508,-0.013914896,-0.039173727,-1.180492461,0.0000567
21.8,4.294239325,-0.52381449,-1.19038523,-1.19038523,0.174321602,-0.465480343,0.001989421,0.021073715,-0.010195274,-0.002115263,-1.161568431,0.0000465
21.9,4.312170402,-0.570213859,-1.189749804,-1.189749804,0.184481273,-0.462352288,0.01072149,0.029126015,-0.006047692,0.006828332,-1.141697407,0.001006385
22,4.331194034,-0.616239984,-1.189834474,-1.189834474,0.19621194,-0.457945435,-0.012411317,0.03794408,-0.00103607,-0.016987309,-1.120990099,0.246646458
22.1,4.351405885,-0.661776946,-1.188138371,-1.188138371,0.208236448,-0.452554954,0.046337516,0.04617418,0.004458018,0.043460255,-1.099110896,0.327482439
22.2,4.373035899,-0.706623649,-1.191430675,-1.191430675,0.22458875,-0.444076146,-0.112178103,0.057909065,0.012491024,-0.119401389,-1.075530161,0.401100687
22.3,4.396059011,-0.750707405,-1.190605202,-1.190605202,0.235999496,-0.437404917,0.128691241,0.063528903,0.017913151,0.133408094,-1.050080325,0.407666086
22.4,4.420662988,-0.793810118,-1.190340384,-1.190340384,0.256298514,-0.424312288,-0.123387689,0.077475032,0.029214465,-0.132011645,-1.022345215,0.89908348
22.5,4.446977277,-0.835767732,-1.193210393,-1.193210393,0.270079667,-0.414650582,0.065991414,0.083508682,0.035954724,0.070568622,-0.99221652,0.821629105
