x,y,z
4.825300515485470010e-02,1.310143097243830074e-02,-4.529999999999999583e-01
4.825300515485470010e-02,1.310143097243830074e-02,-4.539999999999999591e-01
4.825300515485470010e-02,1.310143097243830074e-02,-4.549999999999999600e-01
4.825300515485470010e-02,1.310143097243830074e-02,-4.559999999999999609e-01
4.825300515485470010e-02,1.310143097243830074e-02,-4.569999999999999618e-01
4.825300515485470010e-02,1.310143097243830074e-02,-4.579999999999999627e-01
4.825300515485470010e-02,1.310143097243830074e-02,-4.589999999999999636e-01
4.825300515485470010e-02,1.310143097243830074e-02,-4.599999999999999645e-01
4.825300515485470010e-02,1.310143097243830074e-02,-4.609999999999999654e-01
4.825300515485470010e-02,1.310143097243830074e-02,-4.619999999999999662e-01
4.825300515485470010e-02,1.310143097243830074e-02,-4.629999999999999671e-01
4.825300515485470010e-02,1.310143097243830074e-02,-4.639999999999999680e-01
4.825300515485470010e-02,1.310143097243830074e-02,-4.649999999999999689e-01
4.825300515485470010e-02,1.310143097243830074e-02,-4.659999999999999698e-01
4.825300515485470010e-02,1.310143097243830074e-02,-4.669999999999999707e-01
4.825300515485470010e-02,1.310143097243830074e-02,-4.679999999999999716e-01
4.825300515485470010e-02,1.310143097243830074e-02,-4.689999999999999725e-01
4.825300515485470010e-02,1.310143097243830074e-02,-4.699999999999999734e-01
4.825300515485470010e-02,1.310143097243830074e-02,-4.709999999999999742e-01
4.825300515485470010e-02,1.310143097243830074e-02,-4.719999999999999751e-01
4.825300515485470010e-02,1.310143097243830074e-02,-4.729999999999999760e-01
4.825300515485470010e-02,1.310143097243830074e-02,-4.739999999999999769e-01
4.825300515485470010e-02,1.310143097243830074e-02,-4.749999999999999778e-01
4.825300515485470010e-02,1.310143097243830074e-02,-4.759999999999999787e-01
4.825300515485470010e-02,1.310143097243830074e-02,-4.769999999999999796e-01
4.825300515485470010e-02,1.310143097243830074e-02,-4.779999999999999805e-01
4.825300515485470010e-02,1.310143097243830074e-02,-4.789999999999999813e-01
4.825300515485470010e-02,1.310143097243830074e-02,-4.799999999999999822e-01
4.825300515485470010e-02,1.310143097243830074e-02,-4.809999999999999831e-01
4.825300515485470010e-02,1.310143097243830074e-02,-4.819999999999999840e-01
4.825300515485470010e-02,1.310143097243830074e-02,-4.829999999999999849e-01
4.825300515485470010e-02,1.310143097243830074e-02,-4.839999999999999858e-01
4.825300515485470010e-02,1.310143097243830074e-02,-4.849999999999999867e-01
4.825300515485470010e-02,1.310143097243830074e-02,-4.859999999999999876e-01
4.825300515485470010e-02,1.310143097243830074e-02,-4.869999999999999885e-01
4.825300515485470010e-02,1.310143097243830074e-02,-4.879999999999999893e-01
4.825300515485470010e-02,1.310143097243830074e-02,-4.889999999999999902e-01
4.825300515485470010e-02,1.310143097243830074e-02,-4.899999999999999911e-01
4.825300515485470010e-02,1.310143097243830074e-02,-4.909999999999999920e-01
4.825300515485470010e-02,1.310143097243830074e-02,-4.919999999999999929e-01
4.825300515485470010e-02,1.310143097243830074e-02,-4.929999999999999938e-01
