index,x,y,z,ray_x,ray_y,ray_z,min_distance
24,-0.05180494,0.943339333,0.78019921,0.866002468,0.147767835,-0.477707433,2.230937004
24,-0.05180494,0.943339333,0.78019921,0.707088055,0.21255997,-0.674421784,1.550907016
24,-0.05180494,0.943339333,0.78019921,0.499986758,0.262866493,-0.825175405,1.254099488
24,-0.05180494,0.943339333,0.78019921,0.258812191,0.2952591,-0.919694685,1.116513371
25,-0.051441051,0.990914987,0.795575317,0,0.307530286,-0.951538293,0.917259514
25,-0.051441051,0.990914987,0.795575317,-0.258812191,0.298843792,-0.918536138,0.943921506
25,-0.051441051,0.990914987,0.795575317,-0.499986758,0.269791588,-0.822937264,1.045566678
25,-0.051441051,0.990914987,0.795575317,-0.707088055,0.222353532,-0.671256575,inf
25,-0.051441051,0.990914987,0.795575317,-0.866002468,0.159762451,-0.47383086,inf
25,-0.051441051,0.990914987,0.795575317,-0.965900245,0.086283823,-0.244114355,inf
25,-0.051441051,0.990914987,0.795575317,-0.999973517,0.006925095,0.00223814,inf
25,-0.051441051,0.990914987,0.795575317,-0.965900245,-0.072905567,0.24843811,inf
25,-0.051441051,0.990914987,0.795575317,-0.866002468,-0.147767835,0.477707433,inf
25,-0.051441051,0.990914987,0.795575317,-0.707088055,-0.21255997,0.674421784,inf
25,-0.051441051,0.990914987,0.795575317,-0.499986758,-0.262866493,0.825175405,inf
25,-0.051441051,0.990914987,0.795575317,-0.258812191,-0.2952591,0.919694685,inf
25,-0.051441051,0.990914987,0.795575317,-1.22E-16,-0.307530286,0.951538293,inf
25,-0.051441051,0.990914987,0.795575317,0.258812191,-0.298843792,0.918536138,inf
25,-0.051441051,0.990914987,0.795575317,0.499986758,-0.269791588,0.822937264,inf
25,-0.051441051,0.990914987,0.795575317,0.707088055,-0.222353532,0.671256575,inf
25,-0.051441051,0.990914987,0.795575317,0.866002468,-0.159762451,0.47383086,inf
25,-0.051441051,0.990914987,0.795575317,0.965900245,-0.086283823,0.244114355,inf
25,-0.051441051,0.990914987,0.795575317,0.999973517,-0.006925095,-0.00223814,inf
25,-0.051441051,0.990914987,0.795575317,0.965900245,0.072905567,-0.24843811,inf
25,-0.051441051,0.990914987,0.795575317,0.866002468,0.147767835,-0.477707433,1.908975005
25,-0.051441051,0.990914987,0.795575317,0.707088055,0.21255997,-0.674421784,1.32708478
25,-0.051441051,0.990914987,0.795575317,0.499986758,0.262866493,-0.825175405,1.073111653
25,-0.051441051,0.990914987,0.795575317,0.258812191,0.2952591,-0.919694685,0.955381513
26,-0.051077161,1.038490642,0.810951424,0,0.307530286,-0.951538293,0.762557209
26,-0.051077161,1.038490642,0.810951424,-0.258812191,0.298843792,-0.918536138,0.784722507
26,-0.051077161,1.038490642,0.810951424,-0.499986758,0.269791588,-0.822937264,0.869224429
26,-0.051077161,1.038490642,0.810951424,-0.707088055,0.222353532,-0.671256575,inf
26,-0.051077161,1.038490642,0.810951424,-0.866002468,0.159762451,-0.47383086,inf
26,-0.051077161,1.038490642,0.810951424,-0.965900245,0.086283823,-0.244114355,inf
26,-0.051077161,1.038490642,0.810951424,-0.999973517,0.006925095,0.00223814,inf
26,-0.051077161,1.038490642,0.810951424,-0.965900245,-0.072905567,0.24843811,inf
26,-0.051077161,1.038490642,0.810951424,-0.866002468,-0.147767835,0.477707433,inf
26,-0.051077161,1.038490642,0.810951424,-0.707088055,-0.21255997,0.674421784,inf
26,-0.051077161,1.038490642,0.810951424,-0.499986758,-0.262866493,0.825175405,inf
26,-0.051077161,1.038490642,0.810951424,-0.258812191,-0.2952591,0.919694685,inf
26,-0.051077161,1.038490642,0.810951424,-1.22E-16,-0.307530286,0.951538293,inf
26,-0.051077161,1.038490642,0.810951424,0.258812191,-0.298843792,0.918536138,inf
26,-0.051077161,1.038490642,0.810951424,0.499986758,-0.269791588,0.822937264,inf
26,-0.051077161,1.038490642,0.810951424,0.707088055,-0.222353532,0.671256575,inf
26,-0.051077161,1.038490642,0.810951424,0.866002468,-0.159762451,0.47383086,inf
26,-0.051077161,1.038490642,0.810951424,0.965900245,-0.086283823,0.244114355,inf
26,-0.051077161,1.038490642,0.810951424,0.999973517,-0.006925095,-0.00223814,inf
26,-0.051077161,1.038490642,0.810951424,0.965900245,0.072905567,-0.24843811,inf
26,-0.051077161,1.038490642,0.810951424,0.866002468,0.147767835,-0.477707433,1.587012887
26,-0.051077161,1.038490642,0.810951424,0.707088055,0.21255997,-0.674421784,1.103262544
26,-0.051077161,1.038490642,0.810951424,0.499986758,0.262866493,-0.825175405,0.892123759
26,-0.051077161,1.038490642,0.810951424,0.258812191,0.2952591,-0.919694685,0.794249654
27,-0.050713272,1.086066297,0.826327531,0,0.307530286,-0.951538293,0.607854903
27,-0.050713272,1.086066297,0.826327531,-0.258812191,0.298843792,-0.918536138,0.625523448
27,-0.050713272,1.086066297,0.826327531,-0.499986758,0.269791588,-0.822937264,0.69288224
27,-0.050713272,1.086066297,0.826327531,-0.707088055,0.222353532,-0.671256575,0.840705335
27,-0.050713272,1.086066297,0.826327531,-0.866002468,0.159762451,-0.47383086,inf
27,-0.050713272,1.086066297,0.826327531,-0.965900245,0.086283823,-0.244114355,inf
27,-0.050713272,1.086066297,0.826327531,-0.999973517,0.006925095,0.00223814,inf
27,-0.050713272,1.086066297,0.826327531,-0.965900245,-0.072905567,0.24843811,inf
27,-0.050713272,1.086066297,0.826327531,-0.866002468,-0.147767835,0.477707433,inf
27,-0.050713272,1.086066297,0.826327531,-0.707088055,-0.21255997,0.674421784,inf
27,-0.050713272,1.086066297,0.826327531,-0.499986758,-0.262866493,0.825175405,inf
27,-0.050713272,1.086066297,0.826327531,-0.258812191,-0.2952591,0.919694685,inf
27,-0.050713272,1.086066297,0.826327531,-1.22E-16,-0.307530286,0.951538293,inf
27,-0.050713272,1.086066297,0.826327531,0.258812191,-0.298843792,0.918536138,inf
27,-0.050713272,1.086066297,0.826327531,0.499986758,-0.269791588,0.822937264,inf
27,-0.050713272,1.086066297,0.826327531,0.707088055,-0.222353532,0.671256575,inf
27,-0.050713272,1.086066297,0.826327531,0.866002468,-0.159762451,0.47383086,inf
27,-0.050713272,1.086066297,0.826327531,0.965900245,-0.086283823,0.244114355,inf
27,-0.050713272,1.086066297,0.826327531,0.999973517,-0.006925095,-0.00223814,inf
27,-0.050713272,1.086066297,0.826327531,0.965900245,0.072905567,-0.24843811,inf
27,-0.050713272,1.086066297,0.826327531,0.866002468,0.147767835,-0.477707433,1.26505065
27,-0.050713272,1.086066297,0.826327531,0.707088055,0.21255997,-0.674421784,0.879440308
27,-0.050713272,1.086066297,0.826327531,0.499986758,0.262866493,-0.825175405,0.711135924
27,-0.050713272,1.086066297,0.826327531,0.258812191,0.2952591,-0.919694685,0.633117855
28,-0.050349383,1.133641951,0.841703638,0,0.307530286,-0.951538293,0.453152627
28,-0.050349383,1.133641951,0.841703638,-0.258812191,0.298843792,-0.918536138,0.466324419
28,-0.050349383,1.133641951,0.841703638,-0.499986758,0.269791588,-0.822937264,0.516540051
28,-0.050349383,1.133641951,0.841703638,-0.707088055,0.222353532,-0.671256575,0.62674135
28,-0.050349383,1.133641951,0.841703638,-0.866002468,0.159762451,-0.47383086,inf
28,-0.050349383,1.133641951,0.841703638,-0.965900245,0.086283823,-0.244114355,inf
28,-0.050349383,1.133641951,0.841703638,-0.999973517,0.006925095,0.00223814,inf
28,-0.050349383,1.133641951,0.841703638,-0.965900245,-0.072905567,0.24843811,inf
28,-0.050349383,1.133641951,0.841703638,-0.866002468,-0.147767835,0.477707433,inf
28,-0.050349383,1.133641951,0.841703638,-0.707088055,-0.21255997,0.674421784,inf
28,-0.050349383,1.133641951,0.841703638,-0.499986758,-0.262866493,0.825175405,inf
28,-0.050349383,1.133641951,0.841703638,-0.258812191,-0.2952591,0.919694685,inf
28,-0.050349383,1.133641951,0.841703638,-1.22E-16,-0.307530286,0.951538293,inf
28,-0.050349383,1.133641951,0.841703638,0.258812191,-0.298843792,0.918536138,inf
28,-0.050349383,1.133641951,0.841703638,0.499986758,-0.269791588,0.822937264,inf
28,-0.050349383,1.133641951,0.841703638,0.707088055,-0.222353532,0.671256575,inf
28,-0.050349383,1.133641951,0.841703638,0.866002468,-0.159762451,0.47383086,inf
28,-0.050349383,1.133641951,0.841703638,0.965900245,-0.086283823,0.244114355,inf
28,-0.050349383,1.133641951,0.841703638,0.999973517,-0.006925095,-0.00223814,inf
28,-0.050349383,1.133641951,0.841703638,0.965900245,0.072905567,-0.24843811,1.911488652
28,-0.050349383,1.133641951,0.841703638,0.866002468,0.147767835,-0.477707433,0.943088591
28,-0.050349383,1.133641951,0.841703638,0.707088055,0.21255997,-0.674421784,0.655618072
28,-0.050349383,1.133641951,0.841703638,0.499986758,0.262866493,-0.825175405,0.530148029
28,-0.050349383,1.133641951,0.841703638,0.258812191,0.2952591,-0.919694685,0.471985966
29,-0.049985493,1.181217606,0.857079745,0,0.307530286,-0.951538293,0.375266045
29,-0.049985493,1.181217606,0.857079745,-0.258812191,0.298843792,-0.918536138,0.388749003
29,-0.049985493,1.181217606,0.857079745,-0.499986758,0.269791588,-0.822937264,0.340197802
29,-0.049985493,1.181217606,0.857079745,-0.707088055,0.222353532,-0.671256575,0.412777364
29,-0.049985493,1.181217606,0.857079745,-0.866002468,0.159762451,-0.47383086,0.574493587
29,-0.049985493,1.181217606,0.857079745,-0.965900245,0.086283823,-0.244114355,inf
29,-0.049985493,1.181217606,0.857079745,-0.999973517,0.006925095,0.00223814,inf
29,-0.049985493,1.181217606,0.857079745,-0.965900245,-0.072905567,0.24843811,inf
29,-0.049985493,1.181217606,0.857079745,-0.866002468,-0.147767835,0.477707433,inf
29,-0.049985493,1.181217606,0.857079745,-0.707088055,-0.21255997,0.674421784,inf
29,-0.049985493,1.181217606,0.857079745,-0.499986758,-0.262866493,0.825175405,inf
29,-0.049985493,1.181217606,0.857079745,-0.258812191,-0.2952591,0.919694685,inf
29,-0.049985493,1.181217606,0.857079745,-1.22E-16,-0.307530286,0.951538293,inf
29,-0.049985493,1.181217606,0.857079745,0.258812191,-0.298843792,0.918536138,inf
29,-0.049985493,1.181217606,0.857079745,0.499986758,-0.269791588,0.822937264,inf
29,-0.049985493,1.181217606,0.857079745,0.707088055,-0.222353532,0.671256575,inf
29,-0.049985493,1.181217606,0.857079745,0.866002468,-0.159762451,0.47383086,inf
29,-0.049985493,1.181217606,0.857079745,0.965900245,-0.086283823,0.244114355,inf
29,-0.049985493,1.181217606,0.857079745,0.999973517,-0.006925095,-0.00223814,inf
29,-0.049985493,1.181217606,0.857079745,0.965900245,0.072905567,-0.24843811,1.258923292
29,-0.049985493,1.181217606,0.857079745,0.866002468,0.147767835,-0.477707433,0.621126473
29,-0.049985493,1.181217606,0.857079745,0.707088055,0.21255997,-0.674421784,0.431795835
29,-0.049985493,1.181217606,0.857079745,0.499986758,0.262866493,-0.825175405,0.42998293
29,-0.049985493,1.181217606,0.857079745,0.258812191,0.2952591,-0.919694685,0.388259321
30,-0.049621604,1.22879326,0.872455852,0,0.307530286,-0.951538293,0.391425282
30,-0.049621604,1.22879326,0.872455852,-0.258812191,0.298843792,-0.918536138,0.405488819
30,-0.049621604,1.22879326,0.872455852,-0.499986758,0.269791588,-0.822937264,0.230762318
30,-0.049621604,1.22879326,0.872455852,-0.707088055,0.222353532,-0.671256575,0.198813409
30,-0.049621604,1.22879326,0.872455852,-0.866002468,0.159762451,-0.47383086,0.276703715
30,-0.049621604,1.22879326,0.872455852,-0.965900245,0.086283823,-0.244114355,0.512342393
30,-0.049621604,1.22879326,0.872455852,-0.999973517,0.006925095,0.00223814,inf
30,-0.049621604,1.22879326,0.872455852,-0.965900245,-0.072905567,0.24843811,inf
30,-0.049621604,1.22879326,0.872455852,-0.866002468,-0.147767835,0.477707433,inf
30,-0.049621604,1.22879326,0.872455852,-0.707088055,-0.21255997,0.674421784,inf
30,-0.049621604,1.22879326,0.872455852,-0.499986758,-0.262866493,0.825175405,inf
30,-0.049621604,1.22879326,0.872455852,-0.258812191,-0.2952591,0.919694685,inf
30,-0.049621604,1.22879326,0.872455852,-1.22E-16,-0.307530286,0.951538293,inf
30,-0.049621604,1.22879326,0.872455852,0.258812191,-0.298843792,0.918536138,inf
30,-0.049621604,1.22879326,0.872455852,0.499986758,-0.269791588,0.822937264,inf
30,-0.049621604,1.22879326,0.872455852,0.707088055,-0.222353532,0.671256575,inf
30,-0.049621604,1.22879326,0.872455852,0.866002468,-0.159762451,0.47383086,inf
30,-0.049621604,1.22879326,0.872455852,0.965900245,-0.086283823,0.244114355,inf
30,-0.049621604,1.22879326,0.872455852,0.999973517,-0.006925095,-0.00223814,inf
30,-0.049621604,1.22879326,0.872455852,0.965900245,0.072905567,-0.24843811,0.606357872
30,-0.049621604,1.22879326,0.872455852,0.866002468,0.147767835,-0.477707433,0.299164325
30,-0.049621604,1.22879326,0.872455852,0.707088055,0.21255997,-0.674421784,0.303529233
30,-0.049621604,1.22879326,0.872455852,0.499986758,0.262866493,-0.825175405,0.429255128
30,-0.049621604,1.22879326,0.872455852,0.258812191,0.2952591,-0.919694685,0.404978037
31,-0.049257714,1.276368915,0.887831959,0,0.307530286,-0.951538293,0.407584488
31,-0.049257714,1.276368915,0.887831959,-0.258812191,0.298843792,-0.918536138,0.422228605
31,-0.049257714,1.276368915,0.887831959,-0.499986758,0.269791588,-0.822937264,0.231490105
31,-0.049257714,1.276368915,0.887831959,-0.707088055,0.222353532,-0.671256575,0.163688213
31,-0.049257714,1.276368915,0.887831959,-0.866002468,0.159762451,-0.47383086,0.133650854
31,-0.049257714,1.276368915,0.887831959,-0.965900245,0.086283823,-0.244114355,0.119828083
31,-0.049257714,1.276368915,0.887831959,-0.999973517,0.006925095,0.00223814,0.115745038
31,-0.049257714,1.276368915,0.887831959,-0.965900245,-0.072905567,0.24843811,inf
31,-0.049257714,1.276368915,0.887831959,-0.866002468,-0.147767835,0.477707433,inf
31,-0.049257714,1.276368915,0.887831959,-0.707088055,-0.21255997,0.674421784,inf
31,-0.049257714,1.276368915,0.887831959,-0.499986758,-0.262866493,0.825175405,inf
31,-0.049257714,1.276368915,0.887831959,-0.258812191,-0.2952591,0.919694685,inf
31,-0.049257714,1.276368915,0.887831959,-1.22E-16,-0.307530286,0.951538293,inf
31,-0.049257714,1.276368915,0.887831959,0.258812191,-0.298843792,0.918536138,inf
31,-0.049257714,1.276368915,0.887831959,0.499986758,-0.269791588,0.822937264,inf
31,-0.049257714,1.276368915,0.887831959,0.707088055,-0.222353532,0.671256575,inf
31,-0.049257714,1.276368915,0.887831959,0.866002468,-0.159762451,0.47383086,inf
31,-0.049257714,1.276368915,0.887831959,0.965900245,-0.086283823,0.244114355,inf
31,-0.049257714,1.276368915,0.887831959,0.999973517,-0.006925095,-0.00223814,0.214263707
31,-0.049257714,1.276368915,0.887831959,0.965900245,0.072905567,-0.24843811,0.221822098
31,-0.049257714,1.276368915,0.887831959,0.866002468,0.147767835,-0.477707433,0.247410402
31,-0.049257714,1.276368915,0.887831959,0.707088055,0.21255997,-0.674421784,0.303014606
31,-0.049257714,1.276368915,0.887831959,0.499986758,0.262866493,-0.825175405,0.428527355
31,-0.049257714,1.276368915,0.887831959,0.258812191,0.2952591,-0.919694685,0.421696752
32,-0.048893825,1.32394457,0.903208066,0,0.307530286,-0.951538293,0.423743695
32,-0.048893825,1.32394457,0.903208066,-0.258812191,0.298843792,-0.918536138,0.43896842
32,-0.048893825,1.32394457,0.903208066,-0.499986758,0.269791588,-0.822937264,0.232217908
32,-0.048893825,1.32394457,0.903208066,-0.707088055,0.222353532,-0.671256575,0.164202839
32,-0.048893825,1.32394457,0.903208066,-0.866002468,0.159762451,-0.47383086,0.134071052
32,-0.048893825,1.32394457,0.903208066,-0.965900245,0.086283823,-0.244114355,0.120204814
32,-0.048893825,1.32394457,0.903208066,-0.999973517,0.006925095,0.00223814,0.116108932
32,-0.048893825,1.32394457,0.903208066,-0.965900245,-0.072905567,0.24843811,0.120204814
32,-0.048893825,1.32394457,0.903208066,-0.866002468,-0.147767835,0.477707433,0.134071037
32,-0.048893825,1.32394457,0.903208066,-0.707088055,-0.21255997,0.674421784,0.164202809
32,-0.048893825,1.32394457,0.903208066,-0.499986758,-0.262866493,0.825175405,inf
32,-0.048893825,1.32394457,0.903208066,-0.258812191,-0.2952591,0.919694685,inf
32,-0.048893825,1.32394457,0.903208066,-1.22E-16,-0.307530286,0.951538293,inf
32,-0.048893825,1.32394457,0.903208066,0.258812191,-0.298843792,0.918536138,inf
32,-0.048893825,1.32394457,0.903208066,0.499986758,-0.269791588,0.822937264,inf
32,-0.048893825,1.32394457,0.903208066,0.707088055,-0.222353532,0.671256575,inf
32,-0.048893825,1.32394457,0.903208066,0.866002468,-0.159762451,0.47383086,0.246990234
32,-0.048893825,1.32394457,0.903208066,0.965900245,-0.086283823,0.244114355,0.221445382
32,-0.048893825,1.32394457,0.903208066,0.999973517,-0.006925095,-0.00223814,0.213899806
32,-0.048893825,1.32394457,0.903208066,0.965900245,0.072905567,-0.24843811,0.221445367
32,-0.048893825,1.32394457,0.903208066,0.866002468,0.147767835,-0.477707433,0.246990204
32,-0.048893825,1.32394457,0.903208066,0.707088055,0.21255997,-0.674421784,0.30249998
32,-0.048893825,1.32394457,0.903208066,0.499986758,0.262866493,-0.825175405,0.427799553
32,-0.048893825,1.32394457,0.903208066,0.258812191,0.2952591,-0.919694685,0.438415468
33,-0.048529935,1.371520224,0.918584173,0,0.307530286,-0.951538293,0.439902902
33,-0.048529935,1.371520224,0.918584173,-0.258812191,0.298843792,-0.918536138,0.450016618
33,-0.048529935,1.371520224,0.918584173,-0.499986758,0.269791588,-0.822937264,0.232945696
33,-0.048529935,1.371520224,0.918584173,-0.707088055,0.222353532,-0.671256575,0.164717466
33,-0.048529935,1.371520224,0.918584173,-0.866002468,0.159762451,-0.47383086,0.13449125
33,-0.048529935,1.371520224,0.918584173,-0.965900245,0.086283823,-0.244114355,0.120581552
33,-0.048529935,1.371520224,0.918584173,-0.999973517,0.006925095,0.00223814,0.116472833
33,-0.048529935,1.371520224,0.918584173,-0.965900245,-0.072905567,0.24843811,0.120581545
33,-0.048529935,1.371520224,0.918584173,-0.866002468,-0.147767835,0.477707433,0.134491235
33,-0.048529935,1.371520224,0.918584173,-0.707088055,-0.21255997,0.674421784,0.164717436
33,-0.048529935,1.371520224,0.918584173,-0.499986758,-0.262866493,0.825175405,0.232945621
33,-0.048529935,1.371520224,0.918584173,-0.258812191,-0.2952591,0.919694685,inf
33,-0.048529935,1.371520224,0.918584173,-1.22E-16,-0.307530286,0.951538293,inf
33,-0.048529935,1.371520224,0.918584173,0.258812191,-0.298843792,0.918536138,inf
33,-0.048529935,1.371520224,0.918584173,0.499986758,-0.269791588,0.822937264,inf
33,-0.048529935,1.371520224,0.918584173,0.707088055,-0.222353532,0.671256575,0.301985413
33,-0.048529935,1.371520224,0.918584173,0.866002468,-0.159762451,0.47383086,0.246570036
33,-0.048529935,1.371520224,0.918584173,0.965900245,-0.086283823,0.244114355,0.22106865
33,-0.048529935,1.371520224,0.918584173,0.999973517,-0.006925095,-0.00223814,0.213535905
33,-0.048529935,1.371520224,0.918584173,0.965900245,0.072905567,-0.24843811,0.221068636
33,-0.048529935,1.371520224,0.918584173,0.866002468,0.147767835,-0.477707433,0.246570021
33,-0.048529935,1.371520224,0.918584173,0.707088055,0.21255997,-0.674421784,0.301985353
33,-0.048529935,1.371520224,0.918584173,0.499986758,0.262866493,-0.825175405,0.42707175
33,-0.048529935,1.371520224,0.918584173,0.258812191,0.2952591,-0.919694685,0.455134183
34,-0.048166046,1.419095879,0.933960281,0,0.307530286,-0.951538293,inf
34,-0.048166046,1.419095879,0.933960281,-0.258812191,0.298843792,-0.918536138,1.409646749
34,-0.048166046,1.419095879,0.933960281,-0.499986758,0.269791588,-0.822937264,0.233673498
34,-0.048166046,1.419095879,0.933960281,-0.707088055,0.222353532,-0.671256575,0.165232107
34,-0.048166046,1.419095879,0.933960281,-0.866002468,0.159762451,-0.47383086,0.134911448
34,-0.048166046,1.419095879,0.933960281,-0.965900245,0.086283823,-0.244114355,0.120958284
34,-0.048166046,1.419095879,0.933960281,-0.999973517,0.006925095,0.00223814,0.116836727
34,-0.048166046,1.419095879,0.933960281,-0.965900245,-0.072905567,0.24843811,0.120958284
34,-0.048166046,1.419095879,0.933960281,-0.866002468,-0.147767835,0.477707433,0.134911433
34,-0.048166046,1.419095879,0.933960281,-0.707088055,-0.21255997,0.674421784,0.165232077
34,-0.048166046,1.419095879,0.933960281,-0.499986758,-0.262866493,0.825175405,0.233673424
34,-0.048166046,1.419095879,0.933960281,-0.258812191,-0.2952591,0.919694685,0.451422304
34,-0.048166046,1.419095879,0.933960281,-1.22E-16,-0.307530286,0.951538293,inf
34,-0.048166046,1.419095879,0.933960281,0.258812191,-0.298843792,0.918536138,inf
34,-0.048166046,1.419095879,0.933960281,0.499986758,-0.269791588,0.822937264,0.426344097
34,-0.048166046,1.419095879,0.933960281,0.707088055,-0.222353532,0.671256575,0.301470786
34,-0.048166046,1.419095879,0.933960281,0.866002468,-0.159762451,0.47383086,0.246149853
34,-0.048166046,1.419095879,0.933960281,0.965900245,-0.086283823,0.244114355,0.220691904
34,-0.048166046,1.419095879,0.933960281,0.999973517,-0.006925095,-0.00223814,0.213172004
34,-0.048166046,1.419095879,0.933960281,0.965900245,0.072905567,-0.24843811,0.220691904
34,-0.048166046,1.419095879,0.933960281,0.866002468,0.147767835,-0.477707433,0.246149823
34,-0.048166046,1.419095879,0.933960281,0.707088055,0.21255997,-0.674421784,0.301470727
34,-0.048166046,1.419095879,0.933960281,0.499986758,0.262866493,-0.825175405,inf
34,-0.048166046,1.419095879,0.933960281,0.258812191,0.2952591,-0.919694685,inf
35,-0.047802156,1.466671534,0.949336388,0,0.307530286,-0.951538293,inf
35,-0.047802156,1.466671534,0.949336388,-0.258812191,0.298843792,-0.918536138,1.411052704
35,-0.047802156,1.466671534,0.949336388,-0.499986758,0.269791588,-0.822937264,0.73041451
35,-0.047802156,1.466671534,0.949336388,-0.707088055,0.222353532,-0.671256575,0.165746734
35,-0.047802156,1.466671534,0.949336388,-0.866002468,0.159762451,-0.47383086,0.135331631
35,-0.047802156,1.466671534,0.949336388,-0.965900245,0.086283823,-0.244114355,0.121335022
35,-0.047802156,1.466671534,0.949336388,-0.999973517,0.006925095,0.00223814,0.117200628
35,-0.047802156,1.466671534,0.949336388,-0.965900245,-0.072905567,0.24843811,0.121335015
35,-0.047802156,1.466671534,0.949336388,-0.866002468,-0.147767835,0.477707433,0.135331616
35,-0.047802156,1.466671534,0.949336388,-0.707088055,-0.21255997,0.674421784,0.165746704
35,-0.047802156,1.466671534,0.949336388,-0.499986758,-0.262866493,0.825175405,0.234401211
35,-0.047802156,1.466671534,0.949336388,-0.258812191,-0.2952591,0.919694685,0.452828288
35,-0.047802156,1.466671534,0.949336388,-1.22E-16,-0.307530286,0.951538293,0.578708529
35,-0.047802156,1.466671534,0.949336388,0.258812191,-0.298843792,0.918536138,0.599501014
35,-0.047802156,1.466671534,0.949336388,0.499986758,-0.269791588,0.822937264,0.425616294
35,-0.047802156,1.466671534,0.949336388,0.707088055,-0.222353532,0.671256575,0.30095616
35,-0.047802156,1.466671534,0.949336388,0.866002468,-0.159762451,0.47383086,0.245729655
35,-0.047802156,1.466671534,0.949336388,0.965900245,-0.086283823,0.244114355,0.220315173
35,-0.047802156,1.466671534,0.949336388,0.999973517,-0.006925095,-0.00223814,0.212808117
35,-0.047802156,1.466671534,0.949336388,0.965900245,0.072905567,-0.24843811,0.220315158
35,-0.047802156,1.466671534,0.949336388,0.866002468,0.147767835,-0.477707433,0.245729625
35,-0.047802156,1.466671534,0.949336388,0.707088055,0.21255997,-0.674421784,inf
35,-0.047802156,1.466671534,0.949336388,0.499986758,0.262866493,-0.825175405,inf
35,-0.047802156,1.466671534,0.949336388,0.258812191,0.2952591,-0.919694685,inf
36,-0.047438267,1.514247188,0.964712495,0,0.307530286,-0.951538293,inf
36,-0.047438267,1.514247188,0.964712495,-0.258812191,0.298843792,-0.918536138,1.412458658
36,-0.047438267,1.514247188,0.964712495,-0.499986758,0.269791588,-0.822937264,0.731142282
36,-0.047438267,1.514247188,0.964712495,-0.707088055,0.222353532,-0.671256575,0.516995668
36,-0.047438267,1.514247188,0.964712495,-0.866002468,0.159762451,-0.47383086,0.422125161
36,-0.047438267,1.514247188,0.964712495,-0.965900245,0.086283823,-0.244114355,0.121711753
36,-0.047438267,1.514247188,0.964712495,-0.999973517,0.006925095,0.00223814,0.117564522
36,-0.047438267,1.514247188,0.964712495,-0.965900245,-0.072905567,0.24843811,0.121711746
36,-0.047438267,1.514247188,0.964712495,-0.866002468,-0.147767835,0.477707433,0.135751814
36,-0.047438267,1.514247188,0.964712495,-0.707088055,-0.21255997,0.674421784,0.16626133
36,-0.047438267,1.514247188,0.964712495,-0.499986758,-0.262866493,0.825175405,0.235129014
36,-0.047438267,1.514247188,0.964712495,-0.258812191,-0.2952591,0.919694685,0.454234302
36,-0.047438267,1.514247188,0.964712495,-1.22E-16,-0.307530286,0.951538293,0.562549353
36,-0.047438267,1.514247188,0.964712495,0.258812191,-0.298843792,0.918536138,0.582761168
36,-0.047438267,1.514247188,0.964712495,0.499986758,-0.269791588,0.822937264,0.424888492
36,-0.047438267,1.514247188,0.964712495,0.707088055,-0.222353532,0.671256575,0.300441504
36,-0.047438267,1.514247188,0.964712495,0.866002468,-0.159762451,0.47383086,0.245309457
36,-0.047438267,1.514247188,0.964712495,0.965900245,-0.086283823,0.244114355,0.219938442
36,-0.047438267,1.514247188,0.964712495,0.999973517,-0.006925095,-0.00223814,0.212444216
36,-0.047438267,1.514247188,0.964712495,0.965900245,0.072905567,-0.24843811,2.027578354
36,-0.047438267,1.514247188,0.964712495,0.866002468,0.147767835,-0.477707433,2.261469841
36,-0.047438267,1.514247188,0.964712495,0.707088055,0.21255997,-0.674421784,inf
36,-0.047438267,1.514247188,0.964712495,0.499986758,0.262866493,-0.825175405,inf
36,-0.047438267,1.514247188,0.964712495,0.258812191,0.2952591,-0.919694685,inf
37,-0.025243566,1.577558349,0.970120362,0,-0.012304113,-0.999924302,inf
37,-0.025243566,1.577558349,0.970120362,-0.232282641,0.102264602,-0.967257321,inf
37,-0.025243566,1.577558349,0.970120362,-0.448735604,0.209864153,-0.868673353,0.864108324
37,-0.025243566,1.577558349,0.970120362,-0.634607977,0.303161809,-0.710890732,0.61101681
37,-0.025243566,1.577558349,0.970120362,-0.777232866,0.375799489,-0.504662081,0.498893142
37,-0.025243566,1.577558349,0.970120362,-0.866890619,0.422827055,-0.264041544,0.447295338
37,-0.025243566,1.577558349,0.970120362,-0.897471209,0.441039655,-0.005427012,0.432054102
37,-0.025243566,1.577558349,0.970120362,-0.866890619,0.429196132,0.253557361,0.447295308
37,-0.025243566,1.577558349,0.970120362,-0.777232866,0.388103602,0.49526222,0.498893082
37,-0.025243566,1.577558349,0.970120362,-0.634607977,0.320562452,0.703215777,0.611016691
37,-0.025243566,1.577558349,0.970120362,-0.448735604,0.231175502,0.863246341,0.864108026
37,-0.025243566,1.577558349,0.970120362,-0.232282641,0.126034323,0.964448093,inf
37,-0.025243566,1.577558349,0.970120362,-1.10E-16,0.012304113,0.999924302,inf
37,-0.025243566,1.577558349,0.970120362,0.232282641,-0.102264602,0.967257321,0.547367811
37,-0.025243566,1.577558349,0.970120362,0.448735604,-0.209864153,0.868673353,0.4239555
37,-0.025243566,1.577558349,0.970120362,0.634607977,-0.303161809,0.710890732,0.29978177
37,-0.025243566,1.577558349,0.970120362,0.777232866,-0.375799489,0.504662081,0.24477078
