x,y,z,yaw
0.028356028308174155,0.020060340047069664,0.035965517037600876,1.5700000524520874
0.05671205661634831,0.04012068009413933,0.07193103407520175,1.5700000524520874
0.08506808492452246,0.06018102014120899,0.10789655111280264,1.5700000524520874
0.11342411323269662,0.08024136018827865,0.1438620681504035,1.5700000524520874
0.1417801415408708,0.10030170023534833,0.17982758518800437,1.5700000524520874
0.17013616984904492,0.12036204028241798,0.21579310222560527,1.5700000524520874
0.19849219815721908,0.14042238032948764,0.25175861926320614,1.5700000524520874
0.22684822646539324,0.1604827203765573,0.287724136300807,1.5700000524520874
0.2552042547735674,0.180543060423627,0.32368965333840793,1.5700000524520874
0.2835602830817416,0.20060340047069666,0.35965517037600875,1.5700000524520874
0.3119163113899157,0.22066374051776633,0.3956206874136097,1.5700000524520874
0.3618478820674542,0.2355103833393432,0.4625818174887279,1.5700000524520874
0.39100825741975387,0.23566254085148486,0.5031976931705902,1.5700000524520874
0.4201686327720535,0.2358146983636265,0.5438135688524525,1.5700000524520874
0.44932900812435317,0.23596685587576816,0.5844294445343148,1.5700000524520874
0.4784893834766528,0.2361190133879098,0.6250453202161772,1.5700000524520874
0.5076497588289525,0.23627117090005145,0.6656611958980394,1.5700000524520874
0.5368101341812521,0.2364233284121931,0.7062770715799018,1.5700000524520874
0.5659705095335518,0.23657548592433475,0.746892947261764,1.5700000524520874
0.6276620430851318,0.2122035691204453,0.8161550017571784,1.5700000524520874
0.6603289894907923,0.18768020334109833,0.8449903124609328,1.5700000524520874
0.6929959358964528,0.1631568375617514,0.8738256231646874,1.5700000524520874
0.7256628823021134,0.13863347178240443,0.9026609338684419,1.5700000524520874
0.7583298287077739,0.1141101060030575,0.9314962445721964,1.5700000524520874
0.7909967751134344,0.08958674022371055,0.9603315552759509,1.5700000524520874
0.8236637215190948,0.06506337444436361,0.9891668659797055,1.5700000524520874
0.8563306679247553,0.04054000866501664,1.01800217668346,1.5700000524520874
0.9254025460186206,0.028821338026242246,1.067193189035509,1.5700000524520874
0.9675932104795799,0.037282632368776575,1.0926559919132703,1.5700000524520874
1.0097838749405394,0.0457439267113109,1.1181187947910318,1.5700000524520874
1.0519745394014988,0.05420522105384523,1.1435815976687933,1.5700000524520874
1.094165203862458,0.06266651539637957,1.1690444005465546,1.5700000524520874
1.1363558683234176,0.07112780973891389,1.194507203424316,1.5700000524520874
1.178546532784377,0.07958910408144822,1.2199700063020775,1.5700000524520874
1.2207371972453362,0.08805039842398255,1.2454328091798388,1.5700000524520874
1.2629278617062958,0.09651169276651689,1.2708956120576003,1.5700000524520874
1.305118526167255,0.10497298710905122,1.2963584149353617,1.5700000524520874
1.3473091906282146,0.11343428145158553,1.321821217813123,1.5700000524520874
1.421518598526639,0.11033720979565383,1.3230899851312419,1.5700000524520874
1.468355241093923,0.10175055821973258,1.3078388104965386,1.5700000524520874
1.5151918836612066,0.09316390664381133,1.2925876358618351,1.5700000524520874
1.5620285262284905,0.08457725506789009,1.2773364612271316,1.5700000524520874
1.6088651687957745,0.07599060349196884,1.2620852865924281,1.5700000524520874
1.6557018113630582,0.06740395191604759,1.2468341119577249,1.5700000524520874
1.702538453930342,0.058817300340126354,1.2315829373230214,1.5700000524520874
1.749375096497626,0.050230648764205105,1.2163317626883179,1.5700000524520874
1.79621173906491,0.04164399718828386,1.2010805880536144,1.5700000524520874
1.8430483816321939,0.03305734561236262,1.1858294134189111,1.5700000524520874
1.8898850241994776,0.024470694036441365,1.1705782387842076,1.5700000524520874
1.9367216667667615,0.015884042460520123,1.1553270641495041,1.5700000524520874
1.9835583093340454,0.007297390884598881,1.1400758895148009,1.5700000524520874
2.0344538121798195,0.001144178969479606,1.1221487760576965,1.5700000524520874
2.0813029422175693,-0.004267203652498658,1.105539262132703,1.5700000524520874
2.128152072255319,-0.009678586274476923,1.0889297482077092,1.5700000524520874
2.175001202293069,-0.015089968896455187,1.0723202342827156,1.5700000524520874
2.2218503323308187,-0.020501351518433453,1.055710720357722,1.5700000524520874
2.268699462368569,-0.025912734140411717,1.0391012064327285,1.5700000524520874
2.315548592406319,-0.03132411676238998,1.022491692507735,1.5700000524520874
2.3623977224440686,-0.03673549938436824,1.0058821785827414,1.5700000524520874
2.4092468524818185,-0.04214688200634651,0.9892726646577478,1.5700000524520874
2.4560959825195683,-0.04755826462832478,0.9726631507327541,1.5700000524520874
2.502945112557318,-0.05296964725030304,0.9560536368077606,1.5700000524520874
2.549794242595068,-0.058381029872281304,0.939444122882767,1.5700000524520874
2.5966433726328177,-0.06379241249425957,0.9228346089577735,1.5700000524520874
2.6434925026705676,-0.06920379511623782,0.9062250950327798,1.5700000524520874
2.690341632708318,-0.07461517773821609,0.8896155811077863,1.5700000524520874
2.737190762746067,-0.08002656036019436,0.8730060671827926,1.5700000524520874
2.7840398927838175,-0.08543794298217262,0.8563965532577991,1.5700000524520874
2.8743829616263055,-0.07790406436158004,0.8266996312988685,1.5700000524520874
2.9206699877630764,-0.06528142307455685,0.8126219845369609,1.5700000524520874
2.966957013899847,-0.05265878178753367,0.7985443377750533,1.5700000524520874
3.013244040036618,-0.04003614050051049,0.7844666910131457,1.5700000524520874
3.0595310661733883,-0.02741349921348732,0.7703890442512381,1.5700000524520874
3.105818092310159,-0.014790857926464132,0.7563113974893305,1.5700000524520874
3.1521051184469298,-0.0021682166394409452,0.7422337507274228,1.5700000524520874
3.1983921445837002,0.010454424647582228,0.7281561039655153,1.5700000524520874
3.244679170720471,0.0230770659346054,0.7140784572036076,1.5700000524520874
3.2909661968572417,0.035699707221628574,0.7000008104417001,1.5700000524520874
3.337253222994012,0.048322348508651775,0.6859231636797924,1.5700000524520874
3.383540249130783,0.06094498979567495,0.6718455169178849,1.5700000524520874
3.4298272752675536,0.07356763108269812,0.6577678701559773,1.5700000524520874
3.4761143014043245,0.08619027236972132,0.6436902233940697,1.5700000524520874
3.5669610937963867,0.08161646116741543,0.6340547102749245,1.5700000524520874
3.6140098503519185,0.06509876543454704,0.6377398472133177,1.5700000524520874
3.66105860690745,0.048581069701678664,0.6414249841517109,1.5700000524520874
3.7081073634629815,0.032063373968810274,0.645110121090104,1.5700000524520874
3.755156120018513,0.015545678235941884,0.6487952580284972,1.5700000524520874
3.8022048765740446,-0.0009720174969264916,0.6524803949668904,1.5700000524520874
3.8492536331295764,-0.017489713229794868,0.6561655319052836,1.5700000524520874
3.8963023896851077,-0.03400740896266327,0.6598506688436768,1.5700000524520874
3.943351146240639,-0.05052510469553165,0.6635358057820699,1.5700000524520874
3.9903999027961707,-0.06704280042840005,0.6672209427204632,1.5700000524520874
4.0374486593517025,-0.08356049616126843,0.6709060796588563,1.5700000524520874
4.084497415907234,-0.1000781918941368,0.6745912165972495,1.5700000524520874
4.131546172462765,-0.1165958876270052,0.6782763535356426,1.5700000524520874
4.210585643572198,-0.133548629468275,0.6746867725912085,1.5700000524520874
4.259808026751725,-0.14003330324306865,0.668761740932022,1.5700000524520874
4.3090304099312515,-0.14651797701786226,0.6628367092728357,1.5700000524520874
4.358252793110778,-0.1530026507926559,0.6569116776136493,1.5700000524520874
4.407475176290305,-0.15948732456744952,0.6509866459544629,1.5700000524520874
4.4566975594698315,-0.16597199834224313,0.6450616142952765,1.5700000524520874
4.505919942649358,-0.17245667211703675,0.6391365826360902,1.5700000524520874
4.555142325828884,-0.1789413458918304,0.6332115509769037,1.5700000524520874
4.6043647090084105,-0.185426019666624,0.6272865193177174,1.5700000524520874
4.653587092187937,-0.19191069344141765,0.621361487658531,1.5700000524520874
4.702809475367464,-0.19839536721621126,0.6154364559993446,1.5700000524520874
4.7520318585469905,-0.20488004099100487,0.6095114243401583,1.5700000524520874
4.801254241726517,-0.2113647147657985,0.6035863926809719,1.5700000524520874
4.850476624906044,-0.21784938854059213,0.5976613610217856,1.5700000524520874
4.8996990080855705,-0.22433406231538577,0.5917363293625991,1.5700000524520874
4.982969017814683,-0.2314594474862067,0.5966794860968411,1.5700000524520874
5.032072011194081,-0.23408358869901286,0.6057354191839394,1.5700000524520874
5.081175004573479,-0.23670772991181901,0.6147913522710376,1.5700000524520874
5.130277997952878,-0.23933187112462517,0.6238472853581359,1.5700000524520874
5.179380991332277,-0.24195601233743133,0.6329032184452343,1.5700000524520874
5.228483984711675,-0.2445801535502375,0.6419591515323326,1.5700000524520874
5.277586978091073,-0.24720429476304365,0.6510150846194309,1.5700000524520874
5.326689971470472,-0.2498284359758498,0.6600710177065292,1.5700000524520874
5.37579296484987,-0.252452577188656,0.6691269507936275,1.5700000524520874
5.424895958229269,-0.2550767184014621,0.6781828838807258,1.5700000524520874
5.473998951608667,-0.2577008596142683,0.6872388169678241,1.5700000524520874
5.523101944988066,-0.26032500082707444,0.6962947500549224,1.5700000524520874
5.572204938367465,-0.2629491420398806,0.7053506831420207,1.5700000524520874
5.658144724408575,-0.24969879014883292,0.7030528305865799,1.5700000524520874
5.704761422442515,-0.23434695057337623,0.6935027266048455,1.5700000524520874
5.7513781204764545,-0.21899511099791955,0.6839526226231112,1.5700000524520874
5.797994818510394,-0.20364327142246286,0.6744025186413769,1.5700000524520874
5.844611516544333,-0.18829143184700614,0.6648524146596426,1.5700000524520874
5.891228214578273,-0.17293959227154948,0.6553023106779082,1.5700000524520874
5.937844912612213,-0.15758775269609276,0.645752206696174,1.5700000524520874
5.984461610646152,-0.14223591312063608,0.6362021027144397,1.5700000524520874
6.031078308680092,-0.1268840735451794,0.6266519987327053,1.5700000524520874
6.077695006714031,-0.11153223396972267,0.617101894750971,1.5700000524520874
6.124311704747971,-0.09618039439426598,0.6075517907692367,1.5700000524520874
6.17092840278191,-0.08082855481880932,0.5980016867875024,1.5700000524520874
6.21754510081585,-0.06547671524335263,0.5884515828057681,1.5700000524520874
6.2641617988497895,-0.05012487566789592,0.5789014788240338,1.5700000524520874
6.310778496883729,-0.03477303609243923,0.5693513748422995,1.5700000524520874
6.357395194917668,-0.019421196516982542,0.5598012708605652,1.5700000524520874
6.401662151974028,-0.02265713445379148,0.5351820903969258,1.5700000524520874
6.445132455226511,-0.026155426909691092,0.5107261159728674,1.5700000524520874
6.488602758478993,-0.029653719365590706,0.48627014154880915,1.5700000524520874
6.5320730617314755,-0.03315201182149032,0.4618141671247509,1.5700000524520874
6.575543364983958,-0.03665030427738994,0.43735819270069254,1.5700000524520874
6.619013668236441,-0.04014859673328955,0.4129022182766342,1.5700000524520874
6.662483971488924,-0.043646889189189166,0.3884462438525759,1.5700000524520874
6.705954274741406,-0.04714518164508878,0.36399026942851764,1.5700000524520874
6.749424577993889,-0.0506434741009884,0.3395342950044593,1.5700000524520874
6.792894881246371,-0.05414176655688801,0.315078320580401,1.5700000524520874
6.836365184498854,-0.057640059012787626,0.2906223461563427,1.5700000524520874
6.879835487751337,-0.061138351468687235,0.26616637173228436,1.5700000524520874
6.923305791003819,-0.06463664392458685,0.24171039730822608,1.5700000524520874
6.966776094256302,-0.06813493638048647,0.21725442288416774,1.5700000524520874
7.0102463975087845,-0.07163322883638609,0.1927984484601094,1.5700000524520874
7.053716700761267,-0.0751315212922857,0.16834247403605113,1.5700000524520874
7.103184296563386,-0.06752732319127511,0.14914367738416429,1.5700000524520874
7.149404908055303,-0.05966182254882994,0.13177160286909825,1.5700000524520874
7.195625519547219,-0.05179632190638479,0.11439952835403222,1.5700000524520874
7.241846131039136,-0.043930821263939636,0.09702745383896622,1.5700000524520874
7.288066742531052,-0.03606532062149448,0.0796553793239002,1.5700000524520874
7.334287354022969,-0.02819981997904933,0.062283304808834164,1.5700000524520874
7.3805079655148855,-0.02033431933660418,0.044911230293768145,1.5700000524520874
7.426728577006802,-0.012468818694159015,0.02753915577870214,1.5700000524520874
7.472949188498719,-0.0046033180517138644,0.010167081263636107,1.5700000524520874
