620,0
621.08125,-0.000258056
622.1625,-0.000508015
623.24375,-0.000749907
624.325,-0.00098376
625.40625,-0.001209604
626.4875,-0.001427468
627.56875,-0.001637381
628.65,-0.001839373
629.73125,-0.002033472
630.8125,-0.002219707
631.89375,-0.002398107
632.975,-0.002568701
634.05625,-0.002731518
635.1375,-0.002886585
636.21875,-0.003033933
637.3,-0.003173588
638.38125,-0.003305581
639.4625,-0.003429938
640.54375,-0.003546688
641.625,-0.00365586
642.70625,-0.003757482
643.7875,-0.003851581
644.86875,-0.003938186
645.95,-0.004017325
647.03125,-0.004089025
648.1125,-0.004153314
649.19375,-0.00421022
650.275,-0.004259771
651.35625,-0.004301994
652.4375,-0.004336917
653.51875,-0.004364567
654.6,-0.004384971
655.68125,-0.004398158
656.7625,-0.004404153
657.84375,-0.004402985
658.925,-0.00439468
660.00625,-0.004379265
661.0875,-0.004356768
662.16875,-0.004327215
663.25,-0.004290633
664.33125,-0.004247048
665.4125,-0.004196489
666.49375,-0.00413898
667.575,-0.004074549
668.65625,-0.004003222
669.7375,-0.003925026
670.81875,-0.003839986
671.9,-0.00374813
672.98125,-0.003649483
674.0625,-0.003544072
675.14375,-0.003431922
676.225,-0.00331306
677.30625,-0.003187512
678.3875,-0.003055303
679.46875,-0.002916459
680.55,-0.002771007
681.63125,-0.002618971
682.7125,-0.002460377
683.79375,-0.002295252
684.875,-0.002123619
685.95625,-0.001945505
687.0375,-0.001760936
688.11875,-0.001569936
689.2,-0.00137253
690.28125,-0.001168744
691.3625,-0.000958603
692.44375,-0.000742132
693.525,-0.000519356
694.60625,-0.000290299
695.6875,-5.49867E-05
696.76875,0.000186556
697.85,0.000434305
698.93125,0.000688236
700.0125,0.000948323
701.09375,0.001214542
702.175,0.00148687
703.25625,0.001765281
704.3375,0.002049751
705.41875,0.002340257
706.5,0.002636773
707.58125,0.002939276
708.6625,0.003247741
709.74375,0.003562146
710.825,0.003882465
711.90625,0.004208675
712.9875,0.004540752
714.06875,0.004878672
715.15,0.005222413
716.23125,0.005571949
717.3125,0.005927258
718.39375,0.006288316
719.475,0.0066551
720.55625,0.007027586
721.6375,0.007405752
722.71875,0.007789573
723.8,0.008179027
724.88125,0.00857409
725.9625,0.00897474
727.04375,0.009380954
728.125,0.009792708
729.20625,0.010209981
730.2875,0.010632748
731.36875,0.011060987
732.45,0.011494677
733.53125,0.011933793
734.6125,0.012378314
735.69375,0.012828217
736.775,0.013283479
737.85625,0.013744079
738.9375,0.014209994
740.01875,0.014681201
741.1,0.015157679
742.18125,0.015639406
743.2625,0.016126359
744.34375,0.016618517
745.425,0.017115857
746.50625,0.017618357
747.5875,0.018125997
748.66875,0.018638753
749.75,0.019156605
750.83125,0.019679531
751.9125,0.020207509
752.99375,0.020740518
754.075,0.021278536
755.15625,0.021821542
756.2375,0.022369514
757.31875,0.022922432
758.4,0.023480274
759.48125,0.024043019
760.5625,0.024610645
761.64375,0.025183133
762.725,0.02576046
763.80625,0.026342607
764.8875,0.026929551
765.96875,0.027521273
767.05,0.028117751
768.13125,0.028718965
769.2125,0.029324895
770.29375,0.029935519
771.375,0.030550818
772.45625,0.03117077
773.5375,0.031795356
774.61875,0.032424554
775.7,0.033058346
776.78125,0.03369671
777.8625,0.034339627
778.94375,0.034987076
780.025,0.035639037
781.10625,0.036295491
782.1875,0.036956417
783.26875,0.037621796
784.35,0.038291608
785.43125,0.038965832
786.5125,0.03964445
787.59375,0.040327442
788.675,0.041014788
789.75625,0.041706468
790.8375,0.042402463
791.91875,0.043102754
793,0.043807322
794.08125,0.044516147
795.1625,0.045229209
796.24375,0.04594649
797.325,0.046667971
798.40625,0.047393632
799.4875,0.048123455
800.56875,0.04885742
801.65,0.049595508
802.73125,0.050337702
803.8125,0.051083981
804.89375,0.051834328
805.975,0.052588723
807.05625,0.053347148
808.1375,0.054109584
809.21875,0.054876013
810.3,0.055646416
811.38125,0.056420776
812.4625,0.057199073
813.54375,0.057981289
814.625,0.058767407
815.70625,0.059557407
816.7875,0.060351272
817.86875,0.061148983
818.95,0.061950524
820.03125,0.062755875
821.1125,0.063565018
822.19375,0.064377937
823.275,0.065194613
824.35625,0.066015028
825.4375,0.066839164
826.51875,0.067667005
827.6,0.068498532
828.68125,0.069333727
829.7625,0.070172575
830.84375,0.071015056
831.925,0.071861153
833.00625,0.07271085
834.0875,0.073564128
835.16875,0.074420972
836.25,0.075281363
837.33125,0.076145284
838.4125,0.077012719
839.49375,0.07788365
840.575,0.07875806
841.65625,0.079635933
842.7375,0.080517251
843.81875,0.081401998
844.9,0.082290158
845.98125,0.083181712
847.0625,0.084076645
848.14375,0.084974941
849.225,0.085876582
850.30625,0.086781552
851.3875,0.087689834
852.46875,0.088601413
853.55,0.089516272
854.63125,0.090434394
855.7125,0.091355763
856.79375,0.092280364
857.875,0.09320818
858.95625,0.094139195
860.0375,0.095073392
861.11875,0.096010757
862.2,0.096951272
863.28125,0.097894923
864.3625,0.098841692
865.44375,0.099791566
866.525,0.100744527
867.60625,0.10170056
868.6875,0.102659649
869.76875,0.10362178
870.85,0.104586935
871.93125,0.105555101
873.0125,0.10652626
874.09375,0.107500399
875.175,0.108477502
876.25625,0.109457553
877.3375,0.110440536
878.41875,0.111426438
879.5,0.112415243
880.58125,0.113406935
881.6625,0.1144015
882.74375,0.115398923
883.825,0.116399188
884.90625,0.117402281
885.9875,0.118408187
887.06875,0.119416892
888.15,0.120428379
889.23125,0.121442636
890.3125,0.122459646
891.39375,0.123479396
892.475,0.124501871
893.55625,0.125527056
894.6375,0.126554937
895.71875,0.1275855
896.8,0.128618729
897.88125,0.129654611
898.9625,0.130693132
900.04375,0.131734277
901.125,0.132778033
902.20625,0.133824384
903.2875,0.134873317
904.36875,0.135924818
905.45,0.136978873
906.53125,0.138035467
907.6125,0.139094588
908.69375,0.14015622
909.775,0.141220352
